501,1629,523,3,0
1257,1672,1279,3,0
1271,1672,1293,3,0
1302,1672,1324,3,0
1314,1672,1336,3,0
1347,1672,1369,3,0
1357,1672,1358,2,1
1392,1672,1391,1,2
1400,1672,1401,2,1
1433,1672,1672,5,1
1434,1672,1433,1,2
1435,1672,1434,1,2
1446,1672,1447,2,1
1447,1672,1448,2,1
1455,1672,1433,0,3
1456,1672,1434,0,3
1457,1672,1435,0,3
1468,1672,1446,0,3
1469,1672,1447,0,3
1599,1612,750,0,4
1612,1599,748,0,4
1655,1672,1439,0,4
1672,1604,1433,0,4
1672,1655,1433,0,4
1672,1656,1433,0,4
1672,1676,1433,0,4
1672,1680,1433,0,4
1680,1672,1418,0,4
